"Data","temp_max","temp_min","temp_avg","deszcz","snieg"
2014-01-01,2.2,0.7,1.5,0,0
2014-01-02,2.2,-1.8,0.5,0,0
2014-01-03,5.1,0.4,2.1,2.2,0
2014-01-04,7.7,0.7,3.6,2.8,0
2014-01-05,9.2,2.6,6.4,4,0
2014-01-06,6.5,2.6,4.5,0,0
2014-01-07,9.9,2.1,4.3,0,0
2014-01-08,9.8,-0.4,5.2,2,0
2014-01-09,9.7,2.7,6.1,0,0
2014-01-10,9.4,5.8,7.2,0,0
2014-01-11,6.1,4.1,5.2,1.8,0
2014-01-12,5.4,1.9,3.2,0,5.8
2014-01-13,3.6,-2.9,-1.3,0,0
2014-01-14,1.1,-3,-0.6,6,0
2014-01-15,1.3,-1.6,-0.2,0,4.5
2014-01-16,-1.6,-2.7,-2.2,0,2
2014-01-17,0.8,-2.2,-0.7,0,9.6
2014-01-18,1.7,-2.1,-1.1,0,0
2014-01-19,-2.1,-6.1,-5.1,0,1.3
2014-01-20,-5.1,-6.2,-5.7,0,0.2
2014-01-21,-5.7,-8.1,-7.5,0,0
2014-01-22,-7.3,-11.3,-8.9,0,0
2014-01-23,-6.5,-15.6,-12,0,0
2014-01-24,-10.8,-16.9,-14,0,0
2014-01-25,-12.1,-17.5,-14.5,0,1.3
2014-01-26,-8.2,-13.1,-9.7,0,1.1
2014-01-27,-6.6,-8.9,-7.6,0,0.5
2014-01-28,-5.8,-8.8,-7.8,0,0.2
2014-01-29,-7.9,-10.7,-9.9,0,0.4
2014-01-30,-9.5,-12.2,-11.4,0,2.4
2014-01-31,-6.4,-13.8,-9.9,0.1,0
2014-02-01,-1.5,-9.2,-5.3,0,0
2014-02-02,-2,-3.9,-2.8,0.2,0
2014-02-03,2,-5.5,-2.8,0,0
2014-02-04,3.6,-10.1,-3.7,0,0
2014-02-05,5.1,-8.5,-1.3,0,0
2014-02-06,5.4,-2.3,1.3,0,0
2014-02-07,4.8,-1.4,2.4,1.4,0
2014-02-08,8.7,2.1,4.6,0,0
2014-02-09,8.8,1,3.8,4.8,0
2014-02-10,7.4,1.2,3.1,3.6,0
2014-02-11,6.9,0.6,3.5,0,0
2014-02-12,5.5,-1.3,1.2,2.6,0
2014-02-13,2.9,-2.3,0.3,0,0
2014-02-14,5.6,0.6,2.8,0,0
2014-02-15,7.6,-2.3,2.9,1.2,0
2014-02-16,9.5,1.3,4.9,0,0
2014-02-17,7.3,1.1,3.8,0,0
2014-02-18,10.8,-1.5,4.5,0,0
2014-02-19,6.2,0.8,3.7,0,0
2014-02-20,8.1,1.7,5.2,0,0
2014-02-21,10.2,-1.7,4,0,0
2014-02-22,8.1,0.2,4,0,0
2014-02-23,10.4,-4.2,3,0,0
2014-02-24,7.1,-3.4,1.9,0,0
2014-02-25,5.8,-0.8,1.6,0,0
2014-02-26,6.6,-2.5,1.2,0,0
2014-02-27,9.3,-2.1,3,0,0
2014-02-28,5.4,-1,1.5,0,0
2014-03-01,7.7,-0.4,3.3,0,0
2014-03-02,4.1,1.8,2.4,0,0
2014-03-03,10,0.9,5.1,0,0
2014-03-04,6.3,0.6,2.8,0,0
2014-03-05,6.4,2.1,3.8,0,0
2014-03-06,7.6,2,5,0,0
2014-03-07,7.9,3,4.9,0,0
2014-03-08,10.3,2.2,5.6,0,0
2014-03-09,12.6,-4.3,4.3,0,0
2014-03-10,14.2,-1.4,6.6,0,0
2014-03-11,14.5,-3.1,6.6,0,0
2014-03-12,11.8,-1.1,5.2,0,0
2014-03-13,14.2,-1.1,7.3,0,0
2014-03-14,14.5,2.5,8.5,0,0
2014-03-15,11,3.1,5.9,0,7.4
2014-03-16,6.7,1.4,3.2,0,10
2014-03-17,11.3,0.6,7.1,1.8,0
2014-03-18,10.9,4.5,8.2,0,0
2014-03-19,9.7,7.3,8.3,0.2,0
2014-03-20,14.6,8.1,10,0,0
2014-03-21,22.4,4.7,14.4,0,0
2014-03-22,19.8,9.2,14.6,0,0
2014-03-23,14.2,7.1,9.8,3,0
2014-03-24,10,5.9,8.2,12,0
2014-03-25,7,3.9,4.8,0,0
2014-03-26,11.1,-0.4,6,0,0
2014-03-27,8.3,4,6.6,0.2,0
2014-03-28,16.9,6.4,10.8,0,0
2014-03-29,14.7,2.8,9.1,0,0
2014-03-30,16,-0.3,8.3,0,0
2014-03-31,16.8,2.2,9.1,0,0
2014-04-01,10.6,3.2,5.3,0,0
2014-04-02,11.8,-2.5,5.1,0,0
2014-04-03,16.8,2.4,8.6,0,0
2014-04-04,12.5,2.7,7.5,0,0
2014-04-05,13.2,3.5,7.4,0,0
2014-04-06,10.4,1.4,5.5,0,0
2014-04-07,18.5,0.9,11.4,0,0
2014-04-08,23.3,7.4,15.7,0.2,0
2014-04-09,16.1,6,8.7,2.2,0
2014-04-10,11.4,5.2,7.1,2.8,0
2014-04-11,11.5,1.9,6.7,0,0
2014-04-12,11.8,0.1,6.5,0,0
2014-04-13,14.2,1.7,8.7,0,0
2014-04-14,10.3,5.2,7.3,7.2,0
2014-04-15,9.8,5.2,6.5,2.2,0
2014-04-16,9.4,3.7,5.9,0,0
2014-04-17,13.5,1.3,7.7,0,0
2014-04-18,18.6,2.5,10.9,2.6,0
2014-04-19,22.6,11.2,16.3,0,0
2014-04-20,18.6,10.9,13.1,5.6,0
2014-04-21,18.7,9.6,13.8,0,0
2014-04-22,22.5,9.5,16.1,0,0
2014-04-23,23.3,11,16.5,1.4,0
2014-04-24,20.9,10.4,15.8,0,0
2014-04-25,20.4,8.1,15,0,0
2014-04-26,17.1,12.6,13.1,19.8,0
2014-04-27,19.3,11.8,14.8,0,0
2014-04-28,17.6,10,12.6,0,0
2014-04-29,20.9,9.2,15.2,0,0
2014-04-30,21.8,7.4,15.6,0,0
2014-05-01,19.9,6.7,13.9,0,0
2014-05-02,15.7,3.3,6.7,1.1,0
2014-05-03,9.1,4.5,5.8,7.6,0
2014-05-04,13.2,-0.8,7.3,0,0
2014-05-05,11.4,1.6,7.1,0,0
2014-05-06,15.4,4.4,10.6,0,0
2014-05-07,21.8,10,14.9,4.6,0
2014-05-08,19,12.3,14.5,0,0
2014-05-09,20.9,9.3,15.2,0.2,0
2014-05-10,17,11.7,13.1,0.2,0
2014-05-11,19.7,8.2,14.1,0,0
2014-05-12,16.8,10,12.2,0.4,0
2014-05-13,16.4,8.1,12.2,0.4,0
2014-05-14,16.4,5.6,12.1,0.2,0
2014-05-15,16.8,10.5,14.1,4,0
2014-05-16,16.3,8.8,11.1,6.6,0
2014-05-17,17.9,11.4,13.4,14.6,0
2014-05-18,19.8,8.7,15.5,0,0
2014-05-19,22.8,9.8,17,0,0
2014-05-20,25,10.5,19.2,0,0
2014-05-21,27,13.3,20.5,0,0
2014-05-22,27.7,15.1,22.2,0,0
2014-05-23,28.4,17,23.1,0,0
2014-05-24,28.6,17.1,23.2,0,0
2014-05-25,24.6,15.4,20.4,0,0
2014-05-26,25.8,15.6,18.8,25.4,0
2014-05-27,25.5,15,20.1,1.4,0
2014-05-28,22.7,13,14.9,22.8,0
2014-05-29,13,7.3,9.5,0,0
2014-05-30,15.5,8.9,11.4,0,0
2014-05-31,21.4,7.6,15.6,0,0
2014-06-01,19.8,9.9,14.9,5.6,0
2014-06-02,16.7,10.2,12.5,0.2,0
2014-06-03,15.6,12.4,13.5,1,0
2014-06-04,18.4,9.1,14.7,1.6,0
2014-06-05,24.7,10.6,18.3,6.1,0
2014-06-06,21.6,15,16.2,5,0
2014-06-07,23.9,11.6,18,0,0
2014-06-08,29.4,12.5,22.3,0,0
2014-06-09,29,16.5,22.8,0,0
2014-06-10,27.1,18.4,22.8,0,0
2014-06-11,26.6,14.5,21.3,0,0
2014-06-12,24.5,14.3,19.5,0,0
2014-06-13,21.2,11.4,14.5,2.8,0
2014-06-14,17.9,10.8,13.2,4.4,0
2014-06-15,15.1,10.7,12.5,0,0
2014-06-16,21.1,6.7,15.1,0,0
2014-06-17,20.1,10.5,15.8,0,0
2014-06-18,22.2,9.6,16.6,0,0
2014-06-19,23.8,10.5,18.1,0,0
2014-06-20,18.4,13.5,15.2,0.2,0
2014-06-21,18.2,11.2,13.9,3.8,0
2014-06-22,16.8,11.5,13.7,3.6,0
2014-06-23,18.7,10.1,14.4,0,0
2014-06-24,18.3,8.3,13.7,0,0
2014-06-25,19.6,8.2,14.8,0,0
2014-06-26,18.5,11.7,14.9,0,0
2014-06-27,21.9,9.7,16.4,0,0
2014-06-28,25.5,10.9,17.1,5.4,0
2014-06-29,27.4,15.1,19.6,15.8,0
2014-06-30,21.6,14.2,16.1,18.4,0
2014-07-01,20.3,13.1,16.1,1.6,0
2014-07-02,22.9,10.3,17.1,0,0
2014-07-03,22.6,12.5,17.8,0,0
2014-07-04,27.1,10.6,20.1,0,0
2014-07-05,27,14.6,21.5,0,0
2014-07-06,28.6,17.5,22.9,0.2,0
2014-07-07,29.8,17.9,22.7,0.8,0
2014-07-08,30.7,17.8,25,0,0
2014-07-09,29.7,19.5,23.8,1.8,0
2014-07-10,24.4,16.7,19.4,6.3,0
2014-07-11,21.2,15.9,17.7,7.2,0
2014-07-12,17.3,13.9,15.3,7.4,0
2014-07-13,23,12.7,18.4,0,0
2014-07-14,28.1,14.7,22.1,0,0
2014-07-15,28.1,16.7,22.7,0,0
2014-07-16,28.3,17.5,23.1,0,0
2014-07-17,27,17.9,22.9,0,0
2014-07-18,27.9,19.8,23.4,0,0
2014-07-19,28.8,17.1,23.3,2,0
2014-07-20,26,17.2,19.5,29.4,0
2014-07-21,27,16.1,22.1,0,0
2014-07-22,27.3,17.2,22.3,0,0
2014-07-23,26,16.7,20.6,8.6,0
2014-07-24,26.9,16.9,21,3.8,0
2014-07-25,23.9,17.7,20,2,0
2014-07-26,28.9,18.6,23.8,0,0
2014-07-27,29.6,18.3,24,0,0
2014-07-28,30.1,18.9,23.6,1.4,0
2014-07-29,29.9,18.7,24,0,0
2014-07-30,27.9,18.3,23.3,0,0
2014-07-31,28.8,19.3,24.1,0,0
2014-08-01,24.3,19.9,21.1,3.8,0
2014-08-02,31.6,19.2,24.8,0,0
2014-08-03,31,18.5,25.4,0,0
2014-08-04,32.8,19.9,24.3,10.2,0
2014-08-05,25.9,17.4,21.7,0,0
2014-08-06,24.2,16.9,20.1,0,0
2014-08-07,26,17.5,21.4,6.2,0
2014-08-08,22.2,17.3,19.1,1.8,0
2014-08-09,27.3,15.2,21,0,0
2014-08-10,29.1,17.3,23.5,0,0
2014-08-11,29.8,18.8,22.9,4.6,0
2014-08-12,22.8,17.4,19.1,0,0
2014-08-13,23.3,13,18.8,19.8,0
2014-08-14,20.7,17.6,18.7,0,0
2014-08-15,23.5,13.3,18.6,0,0
2014-08-16,19.7,13.1,15.4,2,0
2014-08-17,18.7,12.4,15.1,0,0
2014-08-18,23.4,13.4,18.6,0,0
2014-08-19,20.6,11.9,16.2,0,0
2014-08-20,20.8,11.6,15.7,0,0
2014-08-21,17.1,9.1,12.6,0.4,0
2014-08-22,21.3,6.5,14.6,0,0
2014-08-23,23.3,11.3,17,0,0
2014-08-24,18.2,12.2,13.7,5.2,0
2014-08-25,18.6,9,12.8,0.4,0
2014-08-26,14.4,9.9,12.2,3.4,0
2014-08-27,17.6,6.5,12.6,5.2,0
2014-08-28,20.6,9.8,13.9,4,0
2014-08-29,22.3,8.8,16.2,1,0
2014-08-30,22.4,14.4,18,0,0
2014-08-31,23.4,14.3,18.5,0,0
2014-09-01,18.7,13.4,14.9,0,0
2014-09-02,19,12.8,15.1,0,0
2014-09-03,21,11.1,15.7,0,0
2014-09-04,21.8,9.9,15.9,0,0
2014-09-05,21.2,9,15,0,0
2014-09-06,23.2,9.6,16.2,0,0
2014-09-07,24.6,10.8,18,0,0
2014-09-08,26,12.7,18.7,1.6,0
2014-09-09,21.8,13.5,17.3,0,0
2014-09-10,18.5,9.3,14.6,0,0
2014-09-11,17.6,11.3,15.4,0.4,0
2014-09-12,26.3,15.4,20.4,0,0
2014-09-13,26.8,14.3,20.4,0,0
2014-09-14,26.6,16.4,20.5,0,0
2014-09-15,23.4,13.9,17.7,0,0
2014-09-16,19.9,9.5,14.5,0,0
2014-09-17,20.7,8.8,14.6,0,0
2014-09-18,23,8.8,15.9,0,0
2014-09-19,21.8,9.9,15.8,0.6,0
2014-09-20,20.8,13.5,16.4,0,0
2014-09-21,18.3,11.3,14.7,1,0
2014-09-22,16.2,11.8,13.5,1.4,0
2014-09-23,13.6,8,9.4,1.2,0
2014-09-24,14,2.8,8.1,0,0
2014-09-25,16.9,6,10.8,0.8,0
2014-09-26,15.2,8.3,11.1,0.6,0
2014-09-27,17.7,8.5,13.2,0,0
2014-09-28,18.4,5,12,0,0
2014-09-29,21.1,5.1,13.1,0,0
2014-09-30,19.2,9.8,15,0,0
2014-10-01,15.6,11.7,13.2,0.8,0
2014-10-02,17.9,8.3,12.6,0,0
2014-10-03,17.1,4.7,10.7,0,0
2014-10-04,16.2,3.5,9.5,0,0
2014-10-05,16.7,2.5,9.2,0,0
2014-10-06,16.5,3.1,9.5,0,0
2014-10-07,16.8,6.7,11.9,0,0
2014-10-08,17.5,9.1,13.4,0,0
2014-10-09,24,9.6,16.6,0,0
2014-10-10,23.4,11.5,16.2,0,0
2014-10-11,22.4,8.2,15.9,0,0
2014-10-12,17.7,10,14.1,0,0
2014-10-13,21,6.3,13.7,0,0
2014-10-14,20.2,12.9,15.4,0.2,0
2014-10-15,16.7,11,13.9,0.6,0
2014-10-16,13.6,8.5,11.1,0.2,0
2014-10-17,12.9,8.5,11,0.2,0
2014-10-18,10.9,7.8,8.8,0,0
2014-10-19,19.4,6,12.5,0,0
2014-10-20,17.4,13.3,14.8,1.5,0
2014-10-21,14,10.5,11.2,1.5,0
2014-10-22,13.7,9.1,10.8,0.8,0
2014-10-23,10.9,2.7,3.8,0,0
2014-10-24,5.2,-2.6,0.8,0,0
2014-10-25,3.9,-2.9,0.5,0,0
2014-10-26,8.2,-2.5,1.8,0,0
2014-10-27,9.8,-0.2,3,0,0
2014-10-28,11.4,-1.6,3.8,0,0
2014-10-29,10.7,-1.3,3.5,0,0
2014-10-30,9,-4.1,3.4,0,0
2014-10-31,7.4,5,5.3,0,0
2014-11-01,9.2,-0.1,4.4,0,0
2014-11-02,10.8,0.8,5.8,0,0
2014-11-03,14.3,3.5,8,0,0
2014-11-04,15.3,2.9,8.4,0,0
2014-11-05,18.5,7.3,12.1,0,0
2014-11-06,18.6,9.4,13.8,0.5,0
2014-11-07,15.3,8.9,10.6,1.7,0
2014-11-08,9.4,8.1,8.5,4.7,0
2014-11-09,9.8,7.8,9,0.1,0
2014-11-10,11.4,9.2,10.6,0,0
2014-11-11,13.7,6.8,10.1,0,0
2014-11-12,11.3,6.6,7.5,0,0
2014-11-13,10,7,8.7,0,0
2014-11-14,9.7,6.6,7.5,0,0
2014-11-15,6.7,4.3,5.5,0,0
2014-11-16,4.9,3.8,4.6,0.6,0
2014-11-17,5.7,4.5,5.2,1.2,0
2014-11-18,5,2.2,2.6,2.1,0
2014-11-19,2.4,1.2,1.7,0,0.3
2014-11-20,2,0.5,1.4,0,0
2014-11-21,2.4,0.9,1.7,0,0
2014-11-22,4,1.8,3,0,0
2014-11-23,5.2,-0.4,2.1,0,0
2014-11-24,4.4,-0.3,1.4,0,4.3
2014-11-25,4.3,0,2.3,0.1,0
2014-11-26,3.5,1.3,2.3,0,0
2014-11-27,1.4,-1.7,-0.7,0,0
2014-11-28,-1.6,-5.5,-3,0,0
2014-11-29,-1.7,-6.5,-5,0,0
2014-11-30,-4.1,-8.5,-6.8,0,0
2014-12-01,-3,-6.4,-4,0,0
2014-12-02,0.1,-7.2,-3.8,0,0
2014-12-03,-0.7,-3.8,-2,0,0
2014-12-04,1.4,-0.9,0,0,0
2014-12-05,0.7,-3,-2.3,0,0
2014-12-06,0.6,-2.4,-0.6,0,0
2014-12-07,2.2,0.3,1.2,0.1,0
2014-12-08,3.3,0.9,1.9,0,0.1
2014-12-09,3.3,-4.2,-0.6,0,0
2014-12-10,-2.1,-6.5,-3.1,0,0
2014-12-11,1.9,-2.3,0.3,0.6,0
2014-12-12,5.6,0.1,3.9,0,0
2014-12-13,9.9,4,7,0.6,0
2014-12-14,5.4,1.8,3.5,4.9,0
2014-12-15,8,1.5,5,0,0
2014-12-16,7.3,2.9,4.8,4.8,0
2014-12-17,5.6,-0.4,2.7,0,0
2014-12-18,6.7,-0.8,4,3.2,0
2014-12-19,11.9,5.5,10.2,4.2,0
2014-12-20,10.3,3.9,5.5,1.3,0
2014-12-21,4.7,2.4,3.8,6.9,0
2014-12-22,8.6,3,6.5,23.2,0
2014-12-23,10.3,7,8.7,19.4,0
2014-12-24,9.5,6.2,7.7,4.2,0
2014-12-25,8,3.3,4.2,0,8.1
2014-12-26,3.7,-6.5,-4.2,0,0
2014-12-27,-6.5,-8.1,-7.5,0,0
2014-12-28,-6.4,-9.8,-7.5,0,0
2014-12-29,-4.9,-8,-6.2,0,0
2014-12-30,-6.8,-11,-8.6,0,0
2014-12-31,-1.2,-9.8,-3.7,0,0.2
2015-01-01,2.7,-1.2,1.5,0,0
2015-01-02,6.6,1,3.8,0.9,0
2015-01-03,5.6,1.4,3.5,0,1.2
2015-01-04,3.6,0.7,1.9,0,0.3
2015-01-05,1.8,-1.8,0,0,0.8
2015-01-06,0.8,-9.8,-7,0,0
2015-01-07,-5.6,-12.5,-8.5,0,0.5
2015-01-08,1.5,-6.4,-1.4,0,4.5
2015-01-09,5.8,0.3,3.5,4.1,0
2015-01-10,11.1,3.7,5.8,5,0
2015-01-11,11.5,3.1,3.8,0,0
2015-01-12,4.8,2.7,4,0.9,0
2015-01-13,9.7,4.7,7.3,0.4,0
2015-01-14,10,5.3,6.7,1,0
2015-01-15,5.7,-0.2,2.2,0.1,0
2015-01-16,10.1,0.9,5.2,0,0
2015-01-17,8.2,1,3.9,1.1,0
2015-01-18,4,1.6,2.4,0,0
2015-01-19,2.1,-4.8,-1.2,0,0.6
2015-01-20,0.8,-0.4,0.3,0,0.3
2015-01-21,4.1,0.6,2.4,0,0
2015-01-22,3.3,0.6,1.7,0,5.3
2015-01-23,1.1,0.5,0.8,0,0.3
2015-01-24,0.7,-0.3,0,0,1.7
2015-01-25,0.3,-1.5,-0.8,0,1.2
2015-01-26,0.3,-2,-0.9,0,0
2015-01-27,0.7,-3.4,-0.7,0,2.6
2015-01-28,1.8,0.5,1,0,0.2
2015-01-29,2.1,-1,0.3,0,0
2015-01-30,3.7,-2.5,0.7,0,5.3
2015-01-31,2.8,-0.7,0.3,0,0.1
2015-02-01,3.8,-1.8,-0.1,0,0
2015-02-02,2.6,-5.8,-1.8,0,0
2015-02-03,3.2,-2.5,-0.5,0,0
2015-02-04,2.6,-5.3,-1.1,0,1
2015-02-05,0,-2.2,-1.5,0,0.1
2015-02-06,-0.2,-3.8,-2.5,0,0
2015-02-07,0.5,-5.6,-1.9,0,0.7
2015-02-08,1.4,-2.5,-0.8,0,0.2
2015-02-09,1.7,-4.4,-1,0,2
2015-02-10,2.5,1,1.6,0.1,0
2015-02-11,3.1,1.1,2,0,0
2015-02-12,4.6,0.8,1.8,0,0
2015-02-13,7.8,-4.5,0.9,0,0
2015-02-14,8.9,-3.1,1.6,0,0
2015-02-15,2.5,-3,-1.3,0,0
2015-02-16,0.9,-2.2,-1,0,0
2015-02-17,2.3,-6,-2.3,0,0
2015-02-18,2.1,-7.8,-1.3,0.6,0
2015-02-19,4.5,-0.2,2.6,0.3,0
2015-02-20,9.4,0.9,3.3,0,0
2015-02-21,7.2,-2.2,2,0,0
2015-02-22,7.9,-3.9,2.7,0,0
2015-02-23,9,-0.8,4.1,0,0
2015-02-24,7.5,3.6,5.3,0,0
2015-02-25,8,2.2,5.4,1.3,0
2015-02-26,7.2,4.2,5.6,0,0
2015-02-27,6.9,4.6,5.4,0,0
2015-02-28,8.2,2.9,4.7,0,0
2015-03-01,9.7,-3.8,3.4,0,0
2015-03-02,9.2,2.8,5.3,1.9,0
2015-03-03,4.6,1.1,2.2,0,1.7
2015-03-04,5.6,-1.9,1.7,0,1.2
2015-03-05,3.6,-0.5,1.3,0,0.9
2015-03-06,2.6,-2.5,-0.2,0.3,0
2015-03-07,7.3,-0.3,4.2,0.1,0
2015-03-08,12.7,3.2,8.1,0,0
2015-03-09,14.1,5.4,8.3,0,0
2015-03-10,14.9,-2.1,6.4,0,0
2015-03-11,9.8,-0.2,4.5,0,0
2015-03-12,10,-0.4,4.9,0,0
2015-03-13,5.5,2.2,3.3,2.8,0
2015-03-14,5.3,2.2,4.3,2.1,0
2015-03-15,8.6,3.9,6.4,0,0
2015-03-16,11.9,4.3,7.3,0,0
2015-03-17,13,1.8,7,0,0
2015-03-18,11.7,-0.2,5.7,0,0
2015-03-19,10.9,-1.3,4.5,0,0
2015-03-20,11.1,-3,4.5,0,0
2015-03-21,13,1.5,7.3,0,0.5
2015-03-22,8.7,-2.4,0.3,0,0
2015-03-23,8.4,-5.6,1.9,0,0
2015-03-24,16,-3.5,7.2,0,0
2015-03-25,18.1,1.4,10.2,0,0
2015-03-26,17.3,8.6,12.3,0.3,0
2015-03-27,19.7,6.7,10.9,3.2,0
2015-03-28,9.6,4.2,6.3,0.3,0
2015-03-29,12.8,3.1,8.4,3.7,0
2015-03-30,11.5,5.1,7.6,1,0
2015-03-31,6.4,1.9,4.4,0,10.2
2015-04-01,6.5,2.4,4,0,3.1
2015-04-02,4.6,0.9,2.2,0,0.6
2015-04-03,8.3,-0.6,1.9,0,3.6
2015-04-04,7.8,-0.1,2,0,0.7
2015-04-05,5.7,-0.1,2.1,0,4.7
2015-04-06,5.6,0.5,3,0,0
2015-04-07,7.9,-0.1,4.4,0.1,0
2015-04-08,13.1,5,7.8,0,0
2015-04-09,14.1,0.3,7.2,0,0
2015-04-10,17.9,0.2,10.1,0,0
2015-04-11,20.7,3.9,13.5,0,0
2015-04-12,16.8,7.7,11.4,0,0
2015-04-13,14.9,3,7.9,1.3,0
2015-04-14,10.2,1.9,6.5,0.8,0
2015-04-15,14.6,7.1,11.2,0,0
2015-04-16,15.7,9.5,11.9,0,0
2015-04-17,12.5,3.2,7.4,0,0
2015-04-18,9.1,0.4,4.6,0,0
2015-04-19,9.2,1.4,5,0,0
2015-04-20,14.1,4.6,8.6,0,0
2015-04-21,16,0.4,8.5,0,0
2015-04-22,16.2,3.1,10.3,0,0
2015-04-23,18.5,1.5,11.8,0,0
2015-04-24,19.9,7.9,14.3,0,0
2015-04-25,22.9,5.1,15.3,0,0
2015-04-26,18.2,12.6,14.2,6.8,0
2015-04-27,23.3,6.4,16,0,0
2015-04-28,23.5,12.8,15.8,13.5,0
2015-04-29,14.4,4.2,8.1,0,0
2015-04-30,14.9,2.3,9.8,0,0
2015-05-01,15.9,6.6,10.5,0.2,0
2015-05-02,15,1.7,9.3,0,0
2015-05-03,16.8,4,11.5,0,0
2015-05-04,17.1,7.5,12.7,0.2,0
2015-05-05,23.6,7.4,17,0.3,0
2015-05-06,20.5,15.1,15.9,16.7,0
2015-05-07,19.5,8,14.4,0,0
2015-05-08,17.6,6.9,12.7,0,0
2015-05-09,20.2,9.5,15,0.5,0
2015-05-10,16.2,11.3,13,2.2,0
2015-05-11,15.2,8.5,11,0,0
2015-05-12,21.8,4.7,14.6,0.8,0
2015-05-13,19.1,10.9,14,0.3,0
2015-05-14,16.7,9.1,11.9,2.2,0
2015-05-15,16.3,6.7,11.1,0.1,0
2015-05-16,17.5,2.2,12,0.1,0
2015-05-17,16.1,9.6,11.9,0,0
2015-05-18,18.1,7.2,12.7,0,0
2015-05-19,25.6,8.9,16.6,3.6,0
2015-05-20,22.4,13.7,16.9,1.5,0
2015-05-21,17.4,9.8,12.5,0,0
2015-05-22,17.5,10.9,13.6,0,0
2015-05-23,15.3,9,12.4,0,0
2015-05-24,19.1,10.3,14.6,0,0
2015-05-25,20,11.3,15.2,1.3,0
2015-05-26,17.1,11.5,14.1,8.3,0
2015-05-27,14.2,8.1,10.8,0,0
2015-05-28,15.9,7.2,11.5,0,0
2015-05-29,20.6,4.7,14.2,0,0
2015-05-30,23.4,12,17.2,0.3,0
2015-05-31,19.3,10.8,14.9,0,0
2015-06-01,26.2,9.6,19.3,0,0
2015-06-02,28.1,15.1,21.7,0,0
2015-06-03,30,15.4,23.3,0,0
2015-06-04,26.3,12.6,17.1,0,0
2015-06-05,24,10,17.5,0,0
2015-06-06,27.7,12,20.8,0,0
2015-06-07,27.8,15.2,20.5,0,0
2015-06-08,20.8,13.4,17.3,0,0
2015-06-09,19.4,13,15,0.5,0
2015-06-10,21.2,12.7,16.7,0,0
2015-06-11,24.1,11.5,18.2,0,0
2015-06-12,27.1,9.6,20.2,5.1,0
2015-06-13,28.3,16.9,22.7,4.1,0
2015-06-14,26.6,18.1,21.8,0.8,0
2015-06-15,24,15.6,17.9,0,0
2015-06-16,19.5,8.4,13.6,0,0
2015-06-17,20.4,10.1,15.6,0,0
2015-06-18,19.8,8.7,15.1,1.8,0
2015-06-19,18.4,12.7,14.8,0,0
2015-06-20,19.5,6.6,13.6,0.7,0
2015-06-21,19.8,10.9,15.2,0,0
2015-06-22,21.1,8.8,16.1,0.7,0
2015-06-23,18.2,12.9,14.1,3.2,0
2015-06-24,20,8.3,15.2,0,0
2015-06-25,21.6,9.6,16.2,0,0
2015-06-26,23.9,10.9,17.7,1.5,0
2015-06-27,21.3,12,17.4,0,0
2015-06-28,25.9,12,19.7,0.1,0
2015-06-29,22,16.3,17.6,0.6,0
2015-06-30,26.2,11.2,19.3,0.1,0
2015-07-01,26.4,14,20.6,0,0
2015-07-02,26.9,15.4,21.5,0,0
2015-07-03,29.2,16.2,23.3,0,0
2015-07-04,31.6,14.3,23.9,0,0
2015-07-05,34.5,15.5,26.7,0,0
2015-07-06,31.9,17.5,24.6,1,0
2015-07-07,30.3,13.5,23.1,6.9,0
2015-07-08,28,18.1,20.6,15.3,0
2015-07-09,23.3,14.2,17,5.2,0
2015-07-10,15.8,11.7,13.3,0.3,0
2015-07-11,18.7,11.9,15.7,0,0
2015-07-12,23.7,11.6,18,0,0
2015-07-13,22,15.4,17.7,2.5,0
2015-07-14,22.5,15.2,18.1,0,0
2015-07-15,23.4,13.8,18.5,0,0
2015-07-16,25.4,12.2,19.5,0,0
2015-07-17,27.8,13.1,21.7,0,0
2015-07-18,35.7,15.9,24.2,1.9,0
2015-07-19,30,17.7,22.1,14.5,0
2015-07-20,23.9,16.8,19.7,0,0
2015-07-21,24.7,10.9,19.1,0,0
2015-07-22,29,17.6,23.4,0,0
2015-07-23,29.2,20.3,23.5,0,0
2015-07-24,27.1,16.7,22.5,0,0
2015-07-25,32.9,18.8,23.7,10,0
2015-07-26,20.2,15.9,17.7,0,0
2015-07-27,21.6,10,16.8,0,0
2015-07-28,21.7,14.9,18,0.2,0
2015-07-29,22.3,13,17.8,1.2,0
2015-07-30,21.6,12.3,16.4,0,0
2015-07-31,19.9,10.5,15.6,0,0
2015-08-01,22.9,7.1,16.2,0,0
2015-08-02,28.6,12.4,21.2,0,0
2015-08-03,31.4,17.3,24.9,0,0
2015-08-04,33.4,19,27,0,0
2015-08-05,34.1,19.4,26.8,0,0
2015-08-06,33.7,17.5,25.8,0,0
2015-08-07,35.1,21.1,28.6,0,0
2015-08-08,36.6,21.6,29.3,0,0
2015-08-09,33.9,22.8,27.4,0,0
2015-08-10,31.1,19.6,25.2,0,0
2015-08-11,33.9,19.6,26.8,0,0
2015-08-12,34.5,19.4,27.9,0,0
2015-08-13,30.4,20.8,25.1,0,0
2015-08-14,29.8,18,24,0,0
2015-08-15,31.9,16.8,24.9,1.6,0
2015-08-16,30.4,17.2,23.9,0,0
2015-08-17,29.3,17.9,23.3,0,0
