"","data","wartosc","status"
"763","2016-08-28 00:00:00",22.7,0
"764","2016-08-29 00:00:00",22.7,0
"765","2016-08-30 00:00:00",17.5,0
"766","2016-08-31 00:00:00",16.8,0
"767","2016-09-01 00:00:00",18.5,0
"768","2016-09-02 00:00:00",19,0
"769","2016-09-03 00:00:00",18.2,0
"770","2016-09-04 00:00:00",19.6,0
"771","2016-09-05 00:00:00",16,0
"772","2016-09-06 00:00:00",18.1,0
"773","2016-09-07 00:00:00",18.6,0
"774","2016-09-08 00:00:00",20.2,0
"775","2016-09-09 00:00:00",21.3,0
"776","2016-09-10 00:00:00",21.7,0
"777","2016-09-11 00:00:00",21.9,0
"778","2016-09-12 00:00:00",22.4,0
"779","2016-09-13 00:00:00",21.6,0
"780","2016-09-14 00:00:00",17.9,0
"781","2016-09-15 00:00:00",16.6,0
"782","2016-09-16 00:00:00",17.3,0
"783","2016-09-17 00:00:00",17,0
