"","Data","Miejsce","Liczba_rowerow"
"5957","2019-09-29","NSR Most Gdański DDR",989
"5958","2019-09-30","NSR Most Gdański DDR",209
"5959","2019-10-01","NSR Most Gdański DDR",612
"5960","2019-10-02","NSR Most Gdański DDR",275
"5961","2019-10-03","NSR Most Gdański DDR",531
"5962","2019-10-04","NSR Most Gdański DDR",476
"5963","2019-10-05","NSR Most Gdański DDR",414
"5964","2019-10-06","NSR Most Gdański DDR",610
"5965","2019-10-07","NSR Most Gdański DDR",399
"5966","2019-10-08","NSR Most Gdański DDR",316
"5967","2019-10-09","NSR Most Gdański DDR",413
"5968","2019-10-10","NSR Most Gdański DDR",343
"5969","2019-10-11","NSR Most Gdański DDR",507
"5970","2019-10-12","NSR Most Gdański DDR",1095
"5971","2019-10-13","NSR Most Gdański DDR",1915
"5972","2019-10-14","NSR Most Gdański DDR",1051
"5973","2019-10-15","NSR Most Gdański DDR",983
"5974","2019-10-16","NSR Most Gdański DDR",729
"5975","2019-10-17","NSR Most Gdański DDR",680
"5976","2019-10-18","NSR Most Gdański DDR",733
"5977","2019-10-19","NSR Most Gdański DDR",960
"5978","2019-10-20","NSR Most Gdański DDR",2348
"5979","2019-10-21","NSR Most Gdański DDR",860
"5980","2019-10-22","NSR Most Gdański DDR",901
"5981","2019-10-23","NSR Most Gdański DDR",623
"5982","2019-10-24","NSR Most Gdański DDR",688
"5983","2019-10-25","NSR Most Gdański DDR",581
"5984","2019-10-26","NSR Most Gdański DDR",1055
"5985","2019-10-27","NSR Most Gdański DDR",1036
"5986","2019-10-28","NSR Most Gdański DDR",430
"5987","2019-10-29","NSR Most Gdański DDR",356
"5988","2019-10-30","NSR Most Gdański DDR",422
"5989","2019-10-31","NSR Most Gdański DDR",342
"5990","2019-11-01","NSR Most Gdański DDR",308
"5991","2019-11-02","NSR Most Gdański DDR",243
"5992","2019-11-03","NSR Most Gdański DDR",626
"5993","2019-11-04","NSR Most Gdański DDR",319
"5994","2019-11-05","NSR Most Gdański DDR",472
"5995","2019-11-06","NSR Most Gdański DDR",419
"5996","2019-11-07","NSR Most Gdański DDR",442
"5997","2019-11-08","NSR Most Gdański DDR",389
"5998","2019-11-09","NSR Most Gdański DDR",387
"5999","2019-11-10","NSR Most Gdański DDR",316
"6000","2019-11-11","NSR Most Gdański DDR",411
"6001","2019-11-12","NSR Most Gdański DDR",328
"6002","2019-11-13","NSR Most Gdański DDR",295
"6003","2019-11-14","NSR Most Gdański DDR",323
"6004","2019-11-15","NSR Most Gdański DDR",276
"6005","2019-11-16","NSR Most Gdański DDR",558
"6006","2019-11-17","NSR Most Gdański DDR",1108
"6007","2019-11-18","NSR Most Gdański DDR",441
"6008","2019-11-19","NSR Most Gdański DDR",486
"6009","2019-11-20","NSR Most Gdański DDR",389
"6010","2019-11-21","NSR Most Gdański DDR",265
"6011","2019-11-22","NSR Most Gdański DDR",275
"6012","2019-11-23","NSR Most Gdański DDR",207
"6013","2019-11-24","NSR Most Gdański DDR",203
"6014","2019-11-25","NSR Most Gdański DDR",335
"6015","2019-11-26","NSR Most Gdański DDR",299
"6016","2019-11-27","NSR Most Gdański DDR",292
"6017","2019-11-28","NSR Most Gdański DDR",390
"6018","2019-11-29","NSR Most Gdański DDR",289
"6019","2019-11-30","NSR Most Gdański DDR",222
"6020","2019-12-01","NSR Most Gdański DDR",171
"6021","2019-12-02","NSR Most Gdański DDR",195
"6022","2019-12-03","NSR Most Gdański DDR",236
"6023","2019-12-04","NSR Most Gdański DDR",205
"6024","2019-12-05","NSR Most Gdański DDR",243
"6025","2019-12-06","NSR Most Gdański DDR",194
"6026","2019-12-07","NSR Most Gdański DDR",78
"6027","2019-12-08","NSR Most Gdański DDR",216
"6028","2019-12-09","NSR Most Gdański DDR",277
"6029","2019-12-10","NSR Most Gdański DDR",224
"6030","2019-12-11","NSR Most Gdański DDR",227
"6031","2019-12-12","NSR Most Gdański DDR",202
"6032","2019-12-13","NSR Most Gdański DDR",158
"6033","2019-12-14","NSR Most Gdański DDR",117
"6034","2019-12-15","NSR Most Gdański DDR",172
"6035","2019-12-16","NSR Most Gdański DDR",276
"6036","2019-12-17","NSR Most Gdański DDR",300
"6037","2019-12-18","NSR Most Gdański DDR",315
"6038","2019-12-19","NSR Most Gdański DDR",234
"6039","2019-12-20","NSR Most Gdański DDR",245
"6040","2019-12-21","NSR Most Gdański DDR",221
"6041","2019-12-22","NSR Most Gdański DDR",53
"6042","2019-12-23","NSR Most Gdański DDR",95
"6043","2019-12-24","NSR Most Gdański DDR",47
"6044","2019-12-25","NSR Most Gdański DDR",157
"6045","2019-12-26","NSR Most Gdański DDR",117
"6046","2019-12-27","NSR Most Gdański DDR",131
"6047","2019-12-28","NSR Most Gdański DDR",114
"6048","2019-12-29","NSR Most Gdański DDR",162
"6049","2019-12-30","NSR Most Gdański DDR",161
"6050","2019-12-31","NSR Most Gdański DDR",122
"6051","2019-04-01","Bazyliańska/Wysockiego",292
"6052","2019-04-02","Bazyliańska/Wysockiego",199
"6053","2019-04-03","Bazyliańska/Wysockiego",255
"6054","2019-04-04","Bazyliańska/Wysockiego",322
"6055","2019-04-05","Bazyliańska/Wysockiego",249
"6056","2019-04-06","Bazyliańska/Wysockiego",295
"6057","2019-04-07","Bazyliańska/Wysockiego",377
"6058","2019-04-08","Bazyliańska/Wysockiego",272
"6059","2019-04-09","Bazyliańska/Wysockiego",139
"6060","2019-04-10","Bazyliańska/Wysockiego",154
"6061","2019-04-11","Bazyliańska/Wysockiego",146
"6062","2019-04-12","Bazyliańska/Wysockiego",181
"6063","2019-04-13","Bazyliańska/Wysockiego",102
"6064","2019-04-14","Bazyliańska/Wysockiego",371
"6065","2019-04-15","Bazyliańska/Wysockiego",16
"6066","2019-04-16","Bazyliańska/Wysockiego",0
"6067","2019-04-17","Bazyliańska/Wysockiego",253
"6068","2019-04-18","Bazyliańska/Wysockiego",460
"6069","2019-04-19","Bazyliańska/Wysockiego",473
"6070","2019-04-20","Bazyliańska/Wysockiego",452
"6071","2019-04-21","Bazyliańska/Wysockiego",157
"6072","2019-04-22","Bazyliańska/Wysockiego",353
"6073","2019-04-23","Bazyliańska/Wysockiego",294
"6074","2019-04-24","Bazyliańska/Wysockiego",369
"6075","2019-04-25","Bazyliańska/Wysockiego",522
"6076","2019-04-26","Bazyliańska/Wysockiego",574
"6077","2019-04-27","Bazyliańska/Wysockiego",309
"6078","2019-04-28","Bazyliańska/Wysockiego",203
"6079","2019-04-29","Bazyliańska/Wysockiego",385
"6080","2019-04-30","Bazyliańska/Wysockiego",424
"6081","2019-05-01","Bazyliańska/Wysockiego",678
"6082","2019-05-02","Bazyliańska/Wysockiego",176
"6083","2019-05-03","Bazyliańska/Wysockiego",309
"6084","2019-05-04","Bazyliańska/Wysockiego",274
"6085","2019-05-05","Bazyliańska/Wysockiego",246
"6086","2019-05-06","Bazyliańska/Wysockiego",307
"6087","2019-05-07","Bazyliańska/Wysockiego",331
"6088","2019-05-08","Bazyliańska/Wysockiego",327
"6089","2019-05-09","Bazyliańska/Wysockiego",314
"6090","2019-05-10","Bazyliańska/Wysockiego",297
"6091","2019-05-11","Bazyliańska/Wysockiego",442
"6092","2019-05-12","Bazyliańska/Wysockiego",499
"6093","2019-05-13","Bazyliańska/Wysockiego",157
"6094","2019-05-14","Bazyliańska/Wysockiego",114
"6095","2019-05-15","Bazyliańska/Wysockiego",117
"6096","2019-05-16","Bazyliańska/Wysockiego",179
"6097","2019-05-17","Bazyliańska/Wysockiego",324
"6098","2019-05-18","Bazyliańska/Wysockiego",14
"6099","2019-05-19","Bazyliańska/Wysockiego",0
"6100","2019-05-20","Bazyliańska/Wysockiego",208
"6101","2019-05-21","Bazyliańska/Wysockiego",353
"6102","2019-05-22","Bazyliańska/Wysockiego",343
"6103","2019-05-23","Bazyliańska/Wysockiego",264
"6104","2019-05-24","Bazyliańska/Wysockiego",494
"6105","2019-05-25","Bazyliańska/Wysockiego",538
"6106","2019-05-26","Bazyliańska/Wysockiego",451
"6107","2019-05-27","Bazyliańska/Wysockiego",576
"6108","2019-05-28","Bazyliańska/Wysockiego",214
"6109","2019-05-29","Bazyliańska/Wysockiego",255
"6110","2019-05-30","Bazyliańska/Wysockiego",513
"6111","2019-05-31","Bazyliańska/Wysockiego",568
"6112","2019-06-01","Bazyliańska/Wysockiego",557
"6113","2019-06-02","Bazyliańska/Wysockiego",751
"6114","2019-06-03","Bazyliańska/Wysockiego",669
"6115","2019-06-04","Bazyliańska/Wysockiego",608
"6116","2019-06-05","Bazyliańska/Wysockiego",610
"6117","2019-06-06","Bazyliańska/Wysockiego",553
"6118","2019-06-07","Bazyliańska/Wysockiego",546
"6119","2019-06-08","Bazyliańska/Wysockiego",449
"6120","2019-06-09","Bazyliańska/Wysockiego",810
"6121","2019-06-10","Bazyliańska/Wysockiego",568
"6122","2019-06-11","Bazyliańska/Wysockiego",555
"6123","2019-06-12","Bazyliańska/Wysockiego",515
"6124","2019-06-13","Bazyliańska/Wysockiego",460
"6125","2019-06-14","Bazyliańska/Wysockiego",526
"6126","2019-06-15","Bazyliańska/Wysockiego",468
"6127","2019-06-16","Bazyliańska/Wysockiego",630
"6128","2019-06-17","Bazyliańska/Wysockiego",555
"6129","2019-06-18","Bazyliańska/Wysockiego",548
"6130","2019-06-19","Bazyliańska/Wysockiego",434
"6131","2019-06-20","Bazyliańska/Wysockiego",603
"6132","2019-06-21","Bazyliańska/Wysockiego",429
"6133","2019-06-22","Bazyliańska/Wysockiego",476
"6134","2019-06-23","Bazyliańska/Wysockiego",659
"6135","2019-06-24","Bazyliańska/Wysockiego",586
"6136","2019-06-25","Bazyliańska/Wysockiego",510
"6137","2019-06-26","Bazyliańska/Wysockiego",439
"6138","2019-06-27","Bazyliańska/Wysockiego",435
"6139","2019-06-28","Bazyliańska/Wysockiego",426
"6140","2019-06-29","Bazyliańska/Wysockiego",471
"6141","2019-06-30","Bazyliańska/Wysockiego",440
"6142","2019-07-01","Bazyliańska/Wysockiego",458
"6143","2019-07-02","Bazyliańska/Wysockiego",464
"6144","2019-07-03","Bazyliańska/Wysockiego",460
"6145","2019-07-04","Bazyliańska/Wysockiego",479
"6146","2019-07-05","Bazyliańska/Wysockiego",270
"6147","2019-07-06","Bazyliańska/Wysockiego",238
"6148","2019-07-07","Bazyliańska/Wysockiego",454
"6149","2019-07-08","Bazyliańska/Wysockiego",326
"6150","2019-07-09","Bazyliańska/Wysockiego",179
"6151","2019-07-10","Bazyliańska/Wysockiego",266
"6152","2019-07-11","Bazyliańska/Wysockiego",356
"6153","2019-07-12","Bazyliańska/Wysockiego",462
"6154","2019-07-13","Bazyliańska/Wysockiego",276
"6155","2019-07-14","Bazyliańska/Wysockiego",550
"6156","2019-07-15","Bazyliańska/Wysockiego",512
"6157","2019-07-16","Bazyliańska/Wysockiego",277
"6158","2019-07-17","Bazyliańska/Wysockiego",359
"6159","2019-07-18","Bazyliańska/Wysockiego",528
"6160","2019-07-19","Bazyliańska/Wysockiego",439
"6161","2019-07-20","Bazyliańska/Wysockiego",374
"6162","2019-07-21","Bazyliańska/Wysockiego",473
"6163","2019-07-22","Bazyliańska/Wysockiego",0
"6164","2019-07-23","Bazyliańska/Wysockiego",287
"6165","2019-07-24","Bazyliańska/Wysockiego",483
"6166","2019-07-25","Bazyliańska/Wysockiego",504
"6167","2019-07-26","Bazyliańska/Wysockiego",418
"6168","2019-07-27","Bazyliańska/Wysockiego",369
"6169","2019-07-28","Bazyliańska/Wysockiego",408
"6170","2019-07-29","Bazyliańska/Wysockiego",265
"6171","2019-07-30","Bazyliańska/Wysockiego",404
"6172","2019-07-31","Bazyliańska/Wysockiego",468
"6173","2019-08-01","Bazyliańska/Wysockiego",438
"6174","2019-08-02","Bazyliańska/Wysockiego",345
"6175","2019-08-03","Bazyliańska/Wysockiego",550
"6176","2019-08-04","Bazyliańska/Wysockiego",542
"6177","2019-08-05","Bazyliańska/Wysockiego",480
"6178","2019-08-06","Bazyliańska/Wysockiego",492
"6179","2019-08-07","Bazyliańska/Wysockiego",189
"6180","2019-08-08","Bazyliańska/Wysockiego",0
"6181","2019-08-09","Bazyliańska/Wysockiego",265
"6182","2019-08-10","Bazyliańska/Wysockiego",285
"6183","2019-08-11","Bazyliańska/Wysockiego",515
"6184","2019-08-12","Bazyliańska/Wysockiego",368
"6185","2019-08-13","Bazyliańska/Wysockiego",380
"6186","2019-08-14","Bazyliańska/Wysockiego",282
"6187","2019-08-15","Bazyliańska/Wysockiego",538
"6188","2019-08-16","Bazyliańska/Wysockiego",299
"6189","2019-08-17","Bazyliańska/Wysockiego",337
"6190","2019-08-18","Bazyliańska/Wysockiego",432
"6191","2019-08-19","Bazyliańska/Wysockiego",274
"6192","2019-08-20","Bazyliańska/Wysockiego",453
"6193","2019-08-21","Bazyliańska/Wysockiego",249
"6194","2019-08-22","Bazyliańska/Wysockiego",423
"6195","2019-08-23","Bazyliańska/Wysockiego",430
"6196","2019-08-24","Bazyliańska/Wysockiego",517
"6197","2019-08-25","Bazyliańska/Wysockiego",525
"6198","2019-08-26","Bazyliańska/Wysockiego",459
"6199","2019-08-27","Bazyliańska/Wysockiego",481
"6200","2019-08-28","Bazyliańska/Wysockiego",435
"6201","2019-08-29","Bazyliańska/Wysockiego",367
"6202","2019-08-30","Bazyliańska/Wysockiego",363
"6203","2019-08-31","Bazyliańska/Wysockiego",371
"6204","2019-09-01","Bazyliańska/Wysockiego",506
"6205","2019-09-02","Bazyliańska/Wysockiego",290
"6206","2019-09-03","Bazyliańska/Wysockiego",357
"6207","2019-09-04","Bazyliańska/Wysockiego",398
"6208","2019-09-05","Bazyliańska/Wysockiego",447
"6209","2019-09-06","Bazyliańska/Wysockiego",445
"6210","2019-09-07","Bazyliańska/Wysockiego",294
"6211","2019-09-08","Bazyliańska/Wysockiego",94
"6212","2019-09-09","Bazyliańska/Wysockiego",332
"6213","2019-09-10","Bazyliańska/Wysockiego",301
"6214","2019-09-11","Bazyliańska/Wysockiego",382
"6215","2019-09-12","Bazyliańska/Wysockiego",404
"6216","2019-09-13","Bazyliańska/Wysockiego",291
"6217","2019-09-14","Bazyliańska/Wysockiego",290
"6218","2019-09-15","Bazyliańska/Wysockiego",328
"6219","2019-09-16","Bazyliańska/Wysockiego",242
"6220","2019-09-17","Bazyliańska/Wysockiego",176
"6221","2019-09-18","Bazyliańska/Wysockiego",95
"6222","2019-09-19","Bazyliańska/Wysockiego",172
"6223","2019-09-20","Bazyliańska/Wysockiego",181
"6224","2019-09-21","Bazyliańska/Wysockiego",130
"6225","2019-09-22","Bazyliańska/Wysockiego",360
"6226","2019-09-23","Bazyliańska/Wysockiego",196
"6227","2019-09-24","Bazyliańska/Wysockiego",227
"6228","2019-09-25","Bazyliańska/Wysockiego",172
"6229","2019-09-26","Bazyliańska/Wysockiego",149
"6230","2019-09-27","Bazyliańska/Wysockiego",198
"6231","2019-09-28","Bazyliańska/Wysockiego",180
"6232","2019-09-29","Bazyliańska/Wysockiego",183
"6233","2019-09-30","Bazyliańska/Wysockiego",65
"6234","2019-10-01","Bazyliańska/Wysockiego",145
"6235","2019-10-02","Bazyliańska/Wysockiego",115
"6236","2019-10-03","Bazyliańska/Wysockiego",133
"6237","2019-10-04","Bazyliańska/Wysockiego",150
"6238","2019-10-05","Bazyliańska/Wysockiego",113
"6239","2019-10-06","Bazyliańska/Wysockiego",103
"6240","2019-10-07","Bazyliańska/Wysockiego",115
"6241","2019-10-08","Bazyliańska/Wysockiego",76
"6242","2019-10-09","Bazyliańska/Wysockiego",134
"6243","2019-10-10","Bazyliańska/Wysockiego",85
"6244","2019-10-11","Bazyliańska/Wysockiego",156
"6245","2019-10-12","Bazyliańska/Wysockiego",166
"6246","2019-10-13","Bazyliańska/Wysockiego",336
"6247","2019-10-14","Bazyliańska/Wysockiego",237
"6248","2019-10-15","Bazyliańska/Wysockiego",192
"6249","2019-10-16","Bazyliańska/Wysockiego",178
"6250","2019-10-17","Bazyliańska/Wysockiego",183
"6251","2019-10-18","Bazyliańska/Wysockiego",185
"6252","2019-10-19","Bazyliańska/Wysockiego",166
"6253","2019-10-20","Bazyliańska/Wysockiego",289
"6254","2019-10-21","Bazyliańska/Wysockiego",221
"6255","2019-10-22","Bazyliańska/Wysockiego",185
"6256","2019-10-23","Bazyliańska/Wysockiego",152
"6257","2019-10-24","Bazyliańska/Wysockiego",137
"6258","2019-10-25","Bazyliańska/Wysockiego",134
"6259","2019-10-26","Bazyliańska/Wysockiego",167
"6260","2019-10-27","Bazyliańska/Wysockiego",180
"6261","2019-10-28","Bazyliańska/Wysockiego",108
"6262","2019-10-29","Bazyliańska/Wysockiego",88
"6263","2019-10-30","Bazyliańska/Wysockiego",126
"6264","2019-10-31","Bazyliańska/Wysockiego",118
"6265","2019-11-01","Bazyliańska/Wysockiego",51
"6266","2019-11-02","Bazyliańska/Wysockiego",56
"6267","2019-11-03","Bazyliańska/Wysockiego",121
"6268","2019-11-04","Bazyliańska/Wysockiego",91
"6269","2019-11-05","Bazyliańska/Wysockiego",107
"6270","2019-11-06","Bazyliańska/Wysockiego",108
"6271","2019-11-07","Bazyliańska/Wysockiego",113
"6272","2019-11-08","Bazyliańska/Wysockiego",99
"6273","2019-11-09","Bazyliańska/Wysockiego",102
"6274","2019-11-10","Bazyliańska/Wysockiego",68
"6275","2019-11-11","Bazyliańska/Wysockiego",83
"6276","2019-11-12","Bazyliańska/Wysockiego",94
"6277","2019-11-13","Bazyliańska/Wysockiego",79
"6278","2019-11-14","Bazyliańska/Wysockiego",98
"6279","2019-11-15","Bazyliańska/Wysockiego",88
"6280","2019-11-16","Bazyliańska/Wysockiego",114
"6281","2019-11-17","Bazyliańska/Wysockiego",162
"6282","2019-11-18","Bazyliańska/Wysockiego",120
"6283","2019-11-19","Bazyliańska/Wysockiego",105
"6284","2019-11-20","Bazyliańska/Wysockiego",118
"6285","2019-11-21","Bazyliańska/Wysockiego",78
"6286","2019-11-22","Bazyliańska/Wysockiego",73
"6287","2019-11-23","Bazyliańska/Wysockiego",34
"6288","2019-11-24","Bazyliańska/Wysockiego",31
"6289","2019-11-25","Bazyliańska/Wysockiego",77
"6290","2019-11-26","Bazyliańska/Wysockiego",86
"6291","2019-11-27","Bazyliańska/Wysockiego",82
"6292","2019-11-28","Bazyliańska/Wysockiego",92
"6293","2019-11-29","Bazyliańska/Wysockiego",65
"6294","2019-11-30","Bazyliańska/Wysockiego",50
"6295","2019-12-01","Bazyliańska/Wysockiego",27
"6296","2019-12-02","Bazyliańska/Wysockiego",54
"6297","2019-12-03","Bazyliańska/Wysockiego",84
"6298","2019-12-04","Bazyliańska/Wysockiego",54
"6299","2019-12-05","Bazyliańska/Wysockiego",55
"6300","2019-12-06","Bazyliańska/Wysockiego",76
"6301","2019-12-07","Bazyliańska/Wysockiego",23
"6302","2019-12-08","Bazyliańska/Wysockiego",44
"6303","2019-12-09","Bazyliańska/Wysockiego",81
"6304","2019-12-10","Bazyliańska/Wysockiego",60
"6305","2019-12-11","Bazyliańska/Wysockiego",54
"6306","2019-12-12","Bazyliańska/Wysockiego",57
"6307","2019-12-13","Bazyliańska/Wysockiego",52
"6308","2019-12-14","Bazyliańska/Wysockiego",48
"6309","2019-12-15","Bazyliańska/Wysockiego",36
"6310","2019-12-16","Bazyliańska/Wysockiego",93
"6311","2019-12-17","Bazyliańska/Wysockiego",75
"6312","2019-12-18","Bazyliańska/Wysockiego",69
"6313","2019-12-19","Bazyliańska/Wysockiego",68
"6314","2019-12-20","Bazyliańska/Wysockiego",78
"6315","2019-12-21","Bazyliańska/Wysockiego",53
"6316","2019-12-22","Bazyliańska/Wysockiego",27
"6317","2019-12-23","Bazyliańska/Wysockiego",40
"6318","2019-12-24","Bazyliańska/Wysockiego",20
"6319","2019-12-25","Bazyliańska/Wysockiego",24
"6320","2019-12-26","Bazyliańska/Wysockiego",18
"6321","2019-12-27","Bazyliańska/Wysockiego",39
"6322","2019-12-28","Bazyliańska/Wysockiego",38
"6323","2019-12-29","Bazyliańska/Wysockiego",20
"6324","2019-12-30","Bazyliańska/Wysockiego",44
"6325","2019-12-31","Bazyliańska/Wysockiego",36
"6326","2019-04-01","Czerniakowska W",8
"6327","2019-04-02","Czerniakowska W",3
"6328","2019-04-03","Czerniakowska W",8
"6329","2019-04-04","Czerniakowska W",3
"6330","2019-04-05","Czerniakowska W",10
"6331","2019-04-06","Czerniakowska W",11
"6332","2019-04-07","Czerniakowska W",516
"6333","2019-04-08","Czerniakowska W",643
"6334","2019-04-09","Czerniakowska W",428
"6335","2019-04-10","Czerniakowska W",162
"6336","2019-04-11","Czerniakowska W",153
"6337","2019-04-12","Czerniakowska W",130
"6338","2019-04-13","Czerniakowska W",0
"6339","2019-04-14","Czerniakowska W",0
"6340","2019-04-15","Czerniakowska W",279
"6341","2019-04-16","Czerniakowska W",143
"6342","2019-04-17","Czerniakowska W",285
"6343","2019-04-18","Czerniakowska W",352
"6344","2019-04-19","Czerniakowska W",375
"6345","2019-04-20","Czerniakowska W",350
"6346","2019-04-21","Czerniakowska W",155
"6347","2019-04-22","Czerniakowska W",228
"6348","2019-04-23","Czerniakowska W",419
"6349","2019-04-24","Czerniakowska W",595
"6350","2019-04-25","Czerniakowska W",830
"6351","2019-04-26","Czerniakowska W",1012
"6352","2019-04-27","Czerniakowska W",534
"6353","2019-04-28","Czerniakowska W",295
"6354","2019-04-29","Czerniakowska W",561
"6355","2019-04-30","Czerniakowska W",666
"6356","2019-05-01","Czerniakowska W",1129
"6357","2019-05-02","Czerniakowska W",370
"6358","2019-05-03","Czerniakowska W",402
"6359","2019-05-04","Czerniakowska W",475
"6360","2019-05-05","Czerniakowska W",250
"6361","2019-05-06","Czerniakowska W",443
"6362","2019-05-07","Czerniakowska W",536
"6363","2019-05-08","Czerniakowska W",574
"6364","2019-05-09","Czerniakowska W",501
"6365","2019-05-10","Czerniakowska W",471
"6366","2019-05-11","Czerniakowska W",823
"6367","2019-05-12","Czerniakowska W",696
"6368","2019-05-13","Czerniakowska W",192
"6369","2019-05-14","Czerniakowska W",75
"6370","2019-05-15","Czerniakowska W",0
"6371","2019-05-16","Czerniakowska W",231
"6372","2019-05-17","Czerniakowska W",530
"6373","2019-05-18","Czerniakowska W",1112
"6374","2019-05-19","Czerniakowska W",350
"6375","2019-05-20","Czerniakowska W",285
"6376","2019-05-21","Czerniakowska W",330
"6377","2019-05-22","Czerniakowska W",270
"6378","2019-05-23","Czerniakowska W",218
"6379","2019-05-24","Czerniakowska W",375
"6380","2019-05-25","Czerniakowska W",502
"6381","2019-05-26","Czerniakowska W",370
"6382","2019-05-27","Czerniakowska W",383
"6383","2019-05-28","Czerniakowska W",223
"6384","2019-05-29","Czerniakowska W",216
"6385","2019-05-30","Czerniakowska W",805
"6386","2019-05-31","Czerniakowska W",978
"6387","2019-06-01","Czerniakowska W",1219
"6388","2019-06-02","Czerniakowska W",1212
"6389","2019-06-03","Czerniakowska W",1043
"6390","2019-06-04","Czerniakowska W",1096
"6391","2019-06-05","Czerniakowska W",1063
"6392","2019-06-06","Czerniakowska W",1026
"6393","2019-06-07","Czerniakowska W",980
"6394","2019-06-08","Czerniakowska W",670
"6395","2019-06-09","Czerniakowska W",1464
"6396","2019-06-10","Czerniakowska W",959
"6397","2019-06-11","Czerniakowska W",1022
"6398","2019-06-12","Czerniakowska W",968
"6399","2019-06-13","Czerniakowska W",805
"6400","2019-06-14","Czerniakowska W",826
"6401","2019-06-15","Czerniakowska W",913
"6402","2019-06-16","Czerniakowska W",1186
"6403","2019-06-17","Czerniakowska W",897
"6404","2019-06-18","Czerniakowska W",1058
"6405","2019-06-19","Czerniakowska W",722
"6406","2019-06-20","Czerniakowska W",1169
"6407","2019-06-21","Czerniakowska W",670
"6408","2019-06-22","Czerniakowska W",1027
"6409","2019-06-23","Czerniakowska W",1199
"6410","2019-06-24","Czerniakowska W",1007
"6411","2019-06-25","Czerniakowska W",1096
"6412","2019-06-26","Czerniakowska W",917
"6413","2019-06-27","Czerniakowska W",800
"6414","2019-06-28","Czerniakowska W",790
"6415","2019-06-29","Czerniakowska W",875
"6416","2019-06-30","Czerniakowska W",901
"6417","2019-07-01","Czerniakowska W",730
"6418","2019-07-02","Czerniakowska W",946
"6419","2019-07-03","Czerniakowska W",849
"6420","2019-07-04","Czerniakowska W",828
"6421","2019-07-05","Czerniakowska W",432
"6422","2019-07-06","Czerniakowska W",171
"6423","2019-07-07","Czerniakowska W",0
"6424","2019-07-08","Czerniakowska W",341
"6425","2019-07-09","Czerniakowska W",371
"6426","2019-07-10","Czerniakowska W",447
"6427","2019-07-11","Czerniakowska W",662
"6428","2019-07-12","Czerniakowska W",831
"6429","2019-07-13","Czerniakowska W",486
"6430","2019-07-14","Czerniakowska W",1128
"6431","2019-07-15","Czerniakowska W",1009
"6432","2019-07-16","Czerniakowska W",529
"6433","2019-07-17","Czerniakowska W",600
"6434","2019-07-18","Czerniakowska W",913
"6435","2019-07-19","Czerniakowska W",828
"6436","2019-07-20","Czerniakowska W",845
"6437","2019-07-21","Czerniakowska W",705
"6438","2019-07-22","Czerniakowska W",870
"6439","2019-07-23","Czerniakowska W",780
"6440","2019-07-24","Czerniakowska W",885
"6441","2019-07-25","Czerniakowska W",964
"6442","2019-07-26","Czerniakowska W",957
"6443","2019-07-27","Czerniakowska W",821
"6444","2019-07-28","Czerniakowska W",877
"6445","2019-07-29","Czerniakowska W",594
"6446","2019-07-30","Czerniakowska W",775
"6447","2019-07-31","Czerniakowska W",1025
"6448","2019-08-01","Czerniakowska W",863
"6449","2019-08-02","Czerniakowska W",672
"6450","2019-08-03","Czerniakowska W",893
"6451","2019-08-04","Czerniakowska W",1008
"6452","2019-08-05","Czerniakowska W",856
"6453","2019-08-06","Czerniakowska W",1022
"6454","2019-08-07","Czerniakowska W",949
"6455","2019-08-08","Czerniakowska W",840
"6456","2019-08-09","Czerniakowska W",877
"6457","2019-08-10","Czerniakowska W",778
"6458","2019-08-11","Czerniakowska W",1340
"6459","2019-08-12","Czerniakowska W",724
"6460","2019-08-13","Czerniakowska W",802
"6461","2019-08-14","Czerniakowska W",467
"6462","2019-08-15","Czerniakowska W",1211
"6463","2019-08-16","Czerniakowska W",701
"6464","2019-08-17","Czerniakowska W",851
"6465","2019-08-18","Czerniakowska W",1003
"6466","2019-08-19","Czerniakowska W",688
"6467","2019-08-20","Czerniakowska W",989
"6468","2019-08-21","Czerniakowska W",556
"6469","2019-08-22","Czerniakowska W",960
"6470","2019-08-23","Czerniakowska W",878
"6471","2019-08-24","Czerniakowska W",1110
"6472","2019-08-25","Czerniakowska W",1143
"6473","2019-08-26","Czerniakowska W",941
"6474","2019-08-27","Czerniakowska W",1107
"6475","2019-08-28","Czerniakowska W",970
"6476","2019-08-29","Czerniakowska W",910
"6477","2019-08-30","Czerniakowska W",799
"6478","2019-08-31","Czerniakowska W",896
"6479","2019-09-01","Czerniakowska W",1174
"6480","2019-09-02","Czerniakowska W",533
"6481","2019-09-03","Czerniakowska W",675
"6482","2019-09-04","Czerniakowska W",947
"6483","2019-09-05","Czerniakowska W",951
"6484","2019-09-06","Czerniakowska W",830
"6485","2019-09-07","Czerniakowska W",676
"6486","2019-09-08","Czerniakowska W",172
"6487","2019-09-09","Czerniakowska W",724
"6488","2019-09-10","Czerniakowska W",700
"6489","2019-09-11","Czerniakowska W",863
"6490","2019-09-12","Czerniakowska W",866
"6491","2019-09-13","Czerniakowska W",639
"6492","2019-09-14","Czerniakowska W",627
"6493","2019-09-15","Czerniakowska W",789
"6494","2019-09-16","Czerniakowska W",538
"6495","2019-09-17","Czerniakowska W",427
"6496","2019-09-18","Czerniakowska W",208
"6497","2019-09-19","Czerniakowska W",328
