"Data","Miejsce","Liczba_rowerow"
"2020-05-02","Bazyliańska/Wysockiego",0
"2020-05-03","Bazyliańska/Wysockiego",0
"2020-05-04","Bazyliańska/Wysockiego",211
"2020-05-05","Bazyliańska/Wysockiego",134
"2020-05-06","Bazyliańska/Wysockiego",112
"2020-05-07","Bazyliańska/Wysockiego",325
"2020-05-08","Bazyliańska/Wysockiego",440
"2020-05-09","Bazyliańska/Wysockiego",572
"2020-05-10","Bazyliańska/Wysockiego",704
"2020-05-11","Bazyliańska/Wysockiego",242
"2020-05-12","Bazyliańska/Wysockiego",183
"2020-05-13","Bazyliańska/Wysockiego",258
"2020-05-14","Bazyliańska/Wysockiego",278
"2020-05-15","Bazyliańska/Wysockiego",420
"2020-05-16","Bazyliańska/Wysockiego",234
"2020-05-17","Bazyliańska/Wysockiego",420
"2020-05-18","Bazyliańska/Wysockiego",199
"2020-05-19","Bazyliańska/Wysockiego",233
"2020-05-20","Bazyliańska/Wysockiego",364
"2020-05-21","Bazyliańska/Wysockiego",310
"2020-05-22","Bazyliańska/Wysockiego",432
"2020-05-23","Bazyliańska/Wysockiego",437
"2020-05-24","Bazyliańska/Wysockiego",358
"2020-05-25","Bazyliańska/Wysockiego",251
"2020-05-26","Bazyliańska/Wysockiego",414
"2020-05-27","Bazyliańska/Wysockiego",444
"2020-05-28","Bazyliańska/Wysockiego",441
"2020-05-29","Bazyliańska/Wysockiego",424
"2020-05-30","Bazyliańska/Wysockiego",135
"2020-05-31","Bazyliańska/Wysockiego",418
"2020-06-01","Bazyliańska/Wysockiego",447
"2020-06-02","Bazyliańska/Wysockiego",485
"2020-06-03","Bazyliańska/Wysockiego",374
"2020-06-04","Bazyliańska/Wysockiego",588
"2020-06-05","Bazyliańska/Wysockiego",208
"2020-06-06","Bazyliańska/Wysockiego",483
"2020-06-07","Bazyliańska/Wysockiego",576
"2020-06-08","Bazyliańska/Wysockiego",322
"2020-06-09","Bazyliańska/Wysockiego",353
"2020-06-10","Bazyliańska/Wysockiego",285
"2020-06-11","Bazyliańska/Wysockiego",650
"2020-06-12","Bazyliańska/Wysockiego",494
"2020-06-13","Bazyliańska/Wysockiego",476
"2020-06-14","Bazyliańska/Wysockiego",498
"2020-06-15","Bazyliańska/Wysockiego",581
"2020-06-16","Bazyliańska/Wysockiego",637
"2020-06-17","Bazyliańska/Wysockiego",304
"2020-06-18","Bazyliańska/Wysockiego",459
"2020-06-19","Bazyliańska/Wysockiego",371
"2020-06-20","Bazyliańska/Wysockiego",264
"2020-06-21","Bazyliańska/Wysockiego",425
"2020-06-22","Bazyliańska/Wysockiego",170
"2020-06-23","Bazyliańska/Wysockiego",441
"2020-06-24","Bazyliańska/Wysockiego",196
"2020-06-25","Bazyliańska/Wysockiego",620
"2020-06-26","Bazyliańska/Wysockiego",466
"2020-06-27","Bazyliańska/Wysockiego",497
"2020-06-28","Bazyliańska/Wysockiego",631
"2020-06-29","Bazyliańska/Wysockiego",286
"2020-06-30","Bazyliańska/Wysockiego",547
"2020-07-01","Bazyliańska/Wysockiego",663
"2020-07-02","Bazyliańska/Wysockiego",549
"2020-07-03","Bazyliańska/Wysockiego",487
"2020-07-04","Bazyliańska/Wysockiego",132
"2020-07-05","Bazyliańska/Wysockiego",0
"2020-07-06","Bazyliańska/Wysockiego",0
"2020-07-07","Bazyliańska/Wysockiego",0
"2020-07-08","Bazyliańska/Wysockiego",0
"2020-07-09","Bazyliańska/Wysockiego",0
"2020-07-10","Bazyliańska/Wysockiego",186
"2020-07-11","Bazyliańska/Wysockiego",197
"2020-07-12","Bazyliańska/Wysockiego",544
"2020-07-13","Bazyliańska/Wysockiego",394
"2020-07-14","Bazyliańska/Wysockiego",510
"2020-07-15","Bazyliańska/Wysockiego",571
"2020-07-16","Bazyliańska/Wysockiego",323
"2020-07-17","Bazyliańska/Wysockiego",446
"2020-07-18","Bazyliańska/Wysockiego",559
"2020-07-19","Bazyliańska/Wysockiego",633
"2020-07-20","Bazyliańska/Wysockiego",361
"2020-07-21","Bazyliańska/Wysockiego",519
"2020-07-22","Bazyliańska/Wysockiego",483
"2020-07-23","Bazyliańska/Wysockiego",400
"2020-07-24","Bazyliańska/Wysockiego",511
"2020-07-25","Bazyliańska/Wysockiego",532
"2020-07-26","Bazyliańska/Wysockiego",637
"2020-07-27","Bazyliańska/Wysockiego",417
"2020-07-28","Bazyliańska/Wysockiego",494
"2020-07-29","Bazyliańska/Wysockiego",486
"2020-07-30","Bazyliańska/Wysockiego",523
"2020-07-31","Bazyliańska/Wysockiego",433
"2020-08-01","Bazyliańska/Wysockiego",468
"2020-08-02","Bazyliańska/Wysockiego",489
"2020-08-03","Bazyliańska/Wysockiego",312
"2020-08-04","Bazyliańska/Wysockiego",121
"2020-08-05","Bazyliańska/Wysockiego",529
"2020-08-06","Bazyliańska/Wysockiego",516
"2020-08-07","Bazyliańska/Wysockiego",443
"2020-08-08","Bazyliańska/Wysockiego",414
"2020-08-09","Bazyliańska/Wysockiego",417
"2020-08-10","Bazyliańska/Wysockiego",507
"2020-08-11","Bazyliańska/Wysockiego",453
"2020-08-12","Bazyliańska/Wysockiego",514
"2020-08-13","Bazyliańska/Wysockiego",536
"2020-08-14","Bazyliańska/Wysockiego",420
"2020-08-15","Bazyliańska/Wysockiego",448
"2020-08-16","Bazyliańska/Wysockiego",388
"2020-08-17","Bazyliańska/Wysockiego",435
"2020-08-18","Bazyliańska/Wysockiego",480
"2020-08-19","Bazyliańska/Wysockiego",447
"2020-08-20","Bazyliańska/Wysockiego",495
"2020-08-21","Bazyliańska/Wysockiego",449
"2020-08-22","Bazyliańska/Wysockiego",245
"2020-08-23","Bazyliańska/Wysockiego",404
"2020-08-24","Bazyliańska/Wysockiego",500
"2020-08-25","Bazyliańska/Wysockiego",383
"2020-08-26","Bazyliańska/Wysockiego",300
"2020-08-27","Bazyliańska/Wysockiego",134
"2020-08-28","Bazyliańska/Wysockiego",334
"2020-08-29","Bazyliańska/Wysockiego",306
"2020-08-30","Bazyliańska/Wysockiego",205
"2020-08-31","Bazyliańska/Wysockiego",222
"2020-09-01","Bazyliańska/Wysockiego",149
"2020-09-02","Bazyliańska/Wysockiego",214
"2020-09-03","Bazyliańska/Wysockiego",419
"2020-09-04","Bazyliańska/Wysockiego",324
"2020-09-05","Bazyliańska/Wysockiego",361
"2020-09-06","Bazyliańska/Wysockiego",487
"2020-09-07","Bazyliańska/Wysockiego",356
"2020-09-08","Bazyliańska/Wysockiego",391
"2020-09-09","Bazyliańska/Wysockiego",437
"2020-09-10","Bazyliańska/Wysockiego",190
"2020-09-11","Bazyliańska/Wysockiego",204
"2020-09-12","Bazyliańska/Wysockiego",206
"2020-09-13","Bazyliańska/Wysockiego",206
"2020-09-14","Bazyliańska/Wysockiego",206
"2020-05-01","Czerniakowska W",531
"2020-05-02","Czerniakowska W",872
"2020-05-03","Czerniakowska W",589
"2020-05-04","Czerniakowska W",825
"2020-05-05","Czerniakowska W",218
"2020-05-06","Czerniakowska W",167
"2020-05-07","Czerniakowska W",770
"2020-05-08","Czerniakowska W",1026
"2020-05-09","Czerniakowska W",1607
"2020-05-10","Czerniakowska W",1783
"2020-05-11","Czerniakowska W",597
"2020-05-12","Czerniakowska W",392
"2020-05-13","Czerniakowska W",589
"2020-05-14","Czerniakowska W",606
"2020-05-15","Czerniakowska W",941
"2020-05-16","Czerniakowska W",837
"2020-05-17","Czerniakowska W",1202
"2020-05-18","Czerniakowska W",476
"2020-05-19","Czerniakowska W",480
"2020-05-20","Czerniakowska W",892
"2020-05-21","Czerniakowska W",744
"2020-05-22","Czerniakowska W",959
"2020-05-23","Czerniakowska W",1160
"2020-05-24","Czerniakowska W",895
"2020-05-25","Czerniakowska W",607
"2020-05-26","Czerniakowska W",878
"2020-05-27","Czerniakowska W",1040
"2020-05-28","Czerniakowska W",1083
"2020-05-29","Czerniakowska W",1028
"2020-05-30","Czerniakowska W",464
"2020-05-31","Czerniakowska W",1046
"2020-06-01","Czerniakowska W",1055
"2020-06-02","Czerniakowska W",1164
"2020-06-03","Czerniakowska W",742
"2020-06-04","Czerniakowska W",1374
"2020-06-05","Czerniakowska W",580
"2020-06-06","Czerniakowska W",1602
"2020-06-07","Czerniakowska W",1350
"2020-06-08","Czerniakowska W",821
"2020-06-09","Czerniakowska W",756
"2020-06-10","Czerniakowska W",713
"2020-06-11","Czerniakowska W",1518
"2020-06-12","Czerniakowska W",1135
"2020-06-13","Czerniakowska W",1063
"2020-06-14","Czerniakowska W",1260
"2020-06-15","Czerniakowska W",1147
"2020-06-16","Czerniakowska W",1396
"2020-06-17","Czerniakowska W",747
"2020-06-18","Czerniakowska W",0
"2020-06-19","Czerniakowska W",0
"2020-06-20","Czerniakowska W",0
"2020-06-21","Czerniakowska W",0
"2020-06-22","Czerniakowska W",0
"2020-06-23","Czerniakowska W",0
"2020-06-24","Czerniakowska W",0
"2020-06-25","Czerniakowska W",0
"2020-06-26","Czerniakowska W",0
"2020-06-27","Czerniakowska W",0
"2020-06-28","Czerniakowska W",0
"2020-06-29","Czerniakowska W",303
"2020-06-30","Czerniakowska W",1292
"2020-07-01","Czerniakowska W",1514
"2020-07-02","Czerniakowska W",1160
"2020-07-03","Czerniakowska W",1003
"2020-07-04","Czerniakowska W",1527
"2020-07-05","Czerniakowska W",1472
"2020-07-06","Czerniakowska W",782
"2020-07-07","Czerniakowska W",1047
"2020-07-08","Czerniakowska W",945
"2020-07-09","Czerniakowska W",1039
"2020-07-10","Czerniakowska W",891
"2020-07-11","Czerniakowska W",413
"2020-07-12","Czerniakowska W",1405
"2020-07-13","Czerniakowska W",795
"2020-07-14","Czerniakowska W",1404
"2020-07-15","Czerniakowska W",1443
"2020-07-16","Czerniakowska W",610
"2020-07-17","Czerniakowska W",1049
"2020-07-18","Czerniakowska W",1334
"2020-07-19","Czerniakowska W",1505
"2020-07-20","Czerniakowska W",765
"2020-07-21","Czerniakowska W",1197
"2020-07-22","Czerniakowska W",1253
"2020-07-23","Czerniakowska W",871
"2020-07-24","Czerniakowska W",578
"2020-07-25","Czerniakowska W",0
"2020-07-26","Czerniakowska W",0
"2020-07-27","Czerniakowska W",0
"2020-07-28","Czerniakowska W",0
"2020-07-29","Czerniakowska W",0
"2020-07-30","Czerniakowska W",0
"2020-07-31","Czerniakowska W",0
"2020-08-01","Czerniakowska W",0
"2020-08-02","Czerniakowska W",0
"2020-08-03","Czerniakowska W",0
"2020-08-04","Czerniakowska W",0
"2020-08-05","Czerniakowska W",1066
"2020-08-06","Czerniakowska W",1143
"2020-08-07","Czerniakowska W",1089
"2020-08-08","Czerniakowska W",1134
"2020-08-09","Czerniakowska W",1093
"2020-08-10","Czerniakowska W",1060
"2020-08-11","Czerniakowska W",1252
"2020-08-12","Czerniakowska W",1203
"2020-08-13","Czerniakowska W",1170
"2020-08-14","Czerniakowska W",1174
"2020-08-15","Czerniakowska W",1355
"2020-08-16","Czerniakowska W",1375
"2020-08-17","Czerniakowska W",955
"2020-08-18","Czerniakowska W",1075
"2020-08-19","Czerniakowska W",1243
"2020-08-20","Czerniakowska W",1254
"2020-08-21","Czerniakowska W",1040
"2020-08-22","Czerniakowska W",749
"2020-08-23","Czerniakowska W",962
"2020-08-24","Czerniakowska W",1017
"2020-08-25","Czerniakowska W",976
"2020-08-26","Czerniakowska W",684
"2020-08-27","Czerniakowska W",340
"2020-08-28","Czerniakowska W",950
"2020-08-29","Czerniakowska W",586
"2020-08-30","Czerniakowska W",633
"2020-08-31","Czerniakowska W",597
"2020-09-01","Czerniakowska W",317
"2020-09-02","Czerniakowska W",569
"2020-09-03","Czerniakowska W",1029
"2020-09-04","Czerniakowska W",757
"2020-09-05","Czerniakowska W",1063
"2020-09-06","Czerniakowska W",1302
"2020-09-07","Czerniakowska W",847
"2020-09-08","Czerniakowska W",1017
"2020-09-09","Czerniakowska W",1161
"2020-09-10","Czerniakowska W",1015
"2020-09-11","Czerniakowska W",1102
"2020-09-12","Czerniakowska W",1103
"2020-09-13","Czerniakowska W",1103
"2020-09-14","Czerniakowska W",1103
"2020-05-01","Radzymińska/Jórskiego",0
"2020-05-02","Radzymińska/Jórskiego",0
"2020-05-03","Radzymińska/Jórskiego",0
"2020-05-04","Radzymińska/Jórskiego",0
"2020-05-05","Radzymińska/Jórskiego",0
"2020-05-06","Radzymińska/Jórskiego",0
"2020-05-07","Radzymińska/Jórskiego",142
"2020-05-08","Radzymińska/Jórskiego",1045
"2020-05-09","Radzymińska/Jórskiego",1338
"2020-05-10","Radzymińska/Jórskiego",1526
"2020-05-11","Radzymińska/Jórskiego",524
"2020-05-12","Radzymińska/Jórskiego",420
"2020-05-13","Radzymińska/Jórskiego",577
"2020-05-14","Radzymińska/Jórskiego",577
"2020-05-15","Radzymińska/Jórskiego",967
"2020-05-16","Radzymińska/Jórskiego",641
"2020-05-17","Radzymińska/Jórskiego",1023
"2020-05-18","Radzymińska/Jórskiego",510
"2020-05-19","Radzymińska/Jórskiego",495
"2020-05-20","Radzymińska/Jórskiego",881
"2020-05-21","Radzymińska/Jórskiego",865
"2020-05-22","Radzymińska/Jórskiego",984
"2020-05-23","Radzymińska/Jórskiego",997
"2020-05-24","Radzymińska/Jórskiego",781
"2020-05-25","Radzymińska/Jórskiego",591
"2020-05-26","Radzymińska/Jórskiego",911
"2020-05-27","Radzymińska/Jórskiego",1000
"2020-05-28","Radzymińska/Jórskiego",1019
"2020-05-29","Radzymińska/Jórskiego",955
"2020-05-30","Radzymińska/Jórskiego",318
"2020-05-31","Radzymińska/Jórskiego",837
"2020-06-01","Radzymińska/Jórskiego",1042
"2020-06-02","Radzymińska/Jórskiego",1192
"2020-06-03","Radzymińska/Jórskiego",834
"2020-06-04","Radzymińska/Jórskiego",1337
"2020-06-05","Radzymińska/Jórskiego",578
"2020-06-06","Radzymińska/Jórskiego",1271
"2020-06-07","Radzymińska/Jórskiego",1110
"2020-06-08","Radzymińska/Jórskiego",830
"2020-06-09","Radzymińska/Jórskiego",869
"2020-06-10","Radzymińska/Jórskiego",609
"2020-06-11","Radzymińska/Jórskiego",1236
"2020-06-12","Radzymińska/Jórskiego",920
"2020-06-13","Radzymińska/Jórskiego",774
"2020-06-14","Radzymińska/Jórskiego",1062
"2020-06-15","Radzymińska/Jórskiego",1192
"2020-06-16","Radzymińska/Jórskiego",1375
"2020-06-17","Radzymińska/Jórskiego",724
"2020-06-18","Radzymińska/Jórskiego",913
"2020-06-19","Radzymińska/Jórskiego",839
"2020-06-20","Radzymińska/Jórskiego",560
"2020-06-21","Radzymińska/Jórskiego",652
"2020-06-22","Radzymińska/Jórskiego",404
"2020-06-23","Radzymińska/Jórskiego",977
"2020-06-24","Radzymińska/Jórskiego",348
"2020-06-25","Radzymińska/Jórskiego",1457
"2020-06-26","Radzymińska/Jórskiego",1070
"2020-06-27","Radzymińska/Jórskiego",985
"2020-06-28","Radzymińska/Jórskiego",1219
"2020-06-29","Radzymińska/Jórskiego",733
"2020-06-30","Radzymińska/Jórskiego",1342
"2020-07-01","Radzymińska/Jórskiego",1504
"2020-07-02","Radzymińska/Jórskiego",1199
"2020-07-03","Radzymińska/Jórskiego",1079
"2020-07-04","Radzymińska/Jórskiego",1289
"2020-07-05","Radzymińska/Jórskiego",1259
"2020-07-06","Radzymińska/Jórskiego",888
"2020-07-07","Radzymińska/Jórskiego",1141
"2020-07-08","Radzymińska/Jórskiego",943
"2020-07-09","Radzymińska/Jórskiego",1032
"2020-07-10","Radzymińska/Jórskiego",818
"2020-07-11","Radzymińska/Jórskiego",406
"2020-07-12","Radzymińska/Jórskiego",1245
"2020-07-13","Radzymińska/Jórskiego",970
"2020-07-14","Radzymińska/Jórskiego",1345
"2020-07-15","Radzymińska/Jórskiego",1303
"2020-07-16","Radzymińska/Jórskiego",616
"2020-07-17","Radzymińska/Jórskiego",900
"2020-07-18","Radzymińska/Jórskiego",1067
"2020-07-19","Radzymińska/Jórskiego",1128
"2020-07-20","Radzymińska/Jórskiego",858
"2020-07-21","Radzymińska/Jórskiego",1130
"2020-07-22","Radzymińska/Jórskiego",1256
"2020-07-23","Radzymińska/Jórskiego",1052
"2020-07-24","Radzymińska/Jórskiego",1228
"2020-07-25","Radzymińska/Jórskiego",1130
"2020-07-26","Radzymińska/Jórskiego",1111
"2020-07-27","Radzymińska/Jórskiego",1064
"2020-07-28","Radzymińska/Jórskiego",1127
"2020-07-29","Radzymińska/Jórskiego",1255
"2020-07-30","Radzymińska/Jórskiego",1278
"2020-07-31","Radzymińska/Jórskiego",1105
"2020-08-01","Radzymińska/Jórskiego",1248
"2020-08-02","Radzymińska/Jórskiego",1341
"2020-08-03","Radzymińska/Jórskiego",747
"2020-08-04","Radzymińska/Jórskiego",284
"2020-08-05","Radzymińska/Jórskiego",1271
"2020-08-06","Radzymińska/Jórskiego",1312
"2020-08-07","Radzymińska/Jórskiego",1114
"2020-08-08","Radzymińska/Jórskiego",989
"2020-08-09","Radzymińska/Jórskiego",864
"2020-08-10","Radzymińska/Jórskiego",1140
"2020-08-11","Radzymińska/Jórskiego",1254
"2020-08-12","Radzymińska/Jórskiego",1354
"2020-08-13","Radzymińska/Jórskiego",1187
"2020-08-14","Radzymińska/Jórskiego",1069
"2020-08-15","Radzymińska/Jórskiego",1089
"2020-08-16","Radzymińska/Jórskiego",1106
"2020-08-17","Radzymińska/Jórskiego",969
"2020-08-18","Radzymińska/Jórskiego",1222
"2020-08-19","Radzymińska/Jórskiego",1207
"2020-08-20","Radzymińska/Jórskiego",1242
"2020-08-21","Radzymińska/Jórskiego",1215
"2020-08-22","Radzymińska/Jórskiego",701
"2020-08-23","Radzymińska/Jórskiego",1385
"2020-08-24","Radzymińska/Jórskiego",0
"2020-08-25","Radzymińska/Jórskiego",0
"2020-08-26","Radzymińska/Jórskiego",0
"2020-08-27","Radzymińska/Jórskiego",0
"2020-08-28","Radzymińska/Jórskiego",0
"2020-08-29","Radzymińska/Jórskiego",0
"2020-08-30","Radzymińska/Jórskiego",0
"2020-08-31","Radzymińska/Jórskiego",42
"2020-09-01","Radzymińska/Jórskiego",413
"2020-09-02","Radzymińska/Jórskiego",540
"2020-09-03","Radzymińska/Jórskiego",1048
"2020-09-04","Radzymińska/Jórskiego",778
"2020-09-05","Radzymińska/Jórskiego",870
"2020-09-06","Radzymińska/Jórskiego",1052
"2020-09-07","Radzymińska/Jórskiego",931
"2020-09-08","Radzymińska/Jórskiego",1029
"2020-09-09","Radzymińska/Jórskiego",1128
"2020-09-10","Radzymińska/Jórskiego",949
"2020-09-11","Radzymińska/Jórskiego",1031
"2020-09-12","Radzymińska/Jórskiego",1033
"2020-09-13","Radzymińska/Jórskiego",1032
"2020-09-14","Radzymińska/Jórskiego",1031
"2020-05-01","NSR Solec DDR",1676
"2020-05-02","NSR Solec DDR",0
"2020-05-03","NSR Solec DDR",0
"2020-05-04","NSR Solec DDR",0
"2020-05-05","NSR Solec DDR",0
"2020-05-06","NSR Solec DDR",0
"2020-05-07","NSR Solec DDR",0
"2020-05-08","NSR Solec DDR",0
"2020-05-09","NSR Solec DDR",9
"2020-05-10","NSR Solec DDR",0
"2020-05-11","NSR Solec DDR",0
"2020-05-12","NSR Solec DDR",2
"2020-05-13","NSR Solec DDR",0
"2020-05-14","NSR Solec DDR",0
"2020-05-15","NSR Solec DDR",0
"2020-05-16","NSR Solec DDR",0
"2020-05-17","NSR Solec DDR",0
"2020-05-18","NSR Solec DDR",0
"2020-05-19","NSR Solec DDR",1236
"2020-05-20","NSR Solec DDR",4090
"2020-05-21","NSR Solec DDR",3543
"2020-05-22","NSR Solec DDR",4515
"2020-05-23","NSR Solec DDR",4770
"2020-05-24","NSR Solec DDR",4302
"2020-05-25","NSR Solec DDR",2168
"2020-05-26","NSR Solec DDR",4017
"2020-05-27","NSR Solec DDR",4773
"2020-05-28","NSR Solec DDR",4763
"2020-05-29","NSR Solec DDR",4741
"2020-05-30","NSR Solec DDR",1583
"2020-05-31","NSR Solec DDR",5268
"2020-06-01","NSR Solec DDR",4516
"2020-06-02","NSR Solec DDR",5616
"2020-06-03","NSR Solec DDR",3644
"2020-06-04","NSR Solec DDR",6399
"2020-06-05","NSR Solec DDR",2044
"2020-06-06","NSR Solec DDR",7526
"2020-06-07","NSR Solec DDR",6582
"2020-06-08","NSR Solec DDR",3069
"2020-06-09","NSR Solec DDR",3489
"2020-06-10","NSR Solec DDR",2713
"2020-06-11","NSR Solec DDR",7857
"2020-06-12","NSR Solec DDR",5128
"2020-06-13","NSR Solec DDR",4980
"2020-06-14","NSR Solec DDR",6124
"2020-06-15","NSR Solec DDR",4990
"2020-06-16","NSR Solec DDR",6413
"2020-06-17","NSR Solec DDR",2953
"2020-06-18","NSR Solec DDR",4348
"2020-06-19","NSR Solec DDR",3703
"2020-06-20","NSR Solec DDR",3049
"2020-06-21","NSR Solec DDR",4889
"2020-06-22","NSR Solec DDR",1286
"2020-06-23","NSR Solec DDR",5018
"2020-06-24","NSR Solec DDR",1541
"2020-06-25","NSR Solec DDR",7329
"2020-06-26","NSR Solec DDR",4902
"2020-06-27","NSR Solec DDR",6277
"2020-06-28","NSR Solec DDR",8566
"2020-06-29","NSR Solec DDR",2100
"2020-06-30","NSR Solec DDR",6423
"2020-07-01","NSR Solec DDR",7733
"2020-07-02","NSR Solec DDR",5971
"2020-07-03","NSR Solec DDR",5389
"2020-07-04","NSR Solec DDR",7955
"2020-07-05","NSR Solec DDR",8298
"2020-07-06","NSR Solec DDR",3513
"2020-07-07","NSR Solec DDR",5113
"2020-07-08","NSR Solec DDR",4167
"2020-07-09","NSR Solec DDR",4670
"2020-07-10","NSR Solec DDR",3823
"2020-07-11","NSR Solec DDR",1718
"2020-07-12","NSR Solec DDR",7615
"2020-07-13","NSR Solec DDR",3951
"2020-07-14","NSR Solec DDR",6611
"2020-07-15","NSR Solec DDR",7066
"2020-07-16","NSR Solec DDR",2428
"2020-07-17","NSR Solec DDR",4872
"2020-07-18","NSR Solec DDR",7291
"2020-07-19","NSR Solec DDR",8050
"2020-07-20","NSR Solec DDR",3068
"2020-07-21","NSR Solec DDR",5943
"2020-07-22","NSR Solec DDR",6276
"2020-07-23","NSR Solec DDR",4355
"2020-07-24","NSR Solec DDR",5861
"2020-07-25","NSR Solec DDR",7053
"2020-07-26","NSR Solec DDR",7460
"2020-07-27","NSR Solec DDR",698
"2020-07-28","NSR Solec DDR",0
"2020-07-29","NSR Solec DDR",4623
"2020-07-30","NSR Solec DDR",6081
"2020-07-31","NSR Solec DDR",4654
"2020-08-01","NSR Solec DDR",6627
"2020-08-02","NSR Solec DDR",8128
"2020-08-03","NSR Solec DDR",2557
"2020-08-04","NSR Solec DDR",1005
"2020-08-05","NSR Solec DDR",6333
"2020-08-06","NSR Solec DDR",6209
"2020-08-07","NSR Solec DDR",5411
"2020-08-08","NSR Solec DDR",6181
"2020-08-09","NSR Solec DDR",5397
"2020-08-10","NSR Solec DDR",5130
"2020-08-11","NSR Solec DDR",5766
"2020-08-12","NSR Solec DDR",6187
"2020-08-13","NSR Solec DDR",5357
"2020-08-14","NSR Solec DDR",4889
"2020-08-15","NSR Solec DDR",7215
"2020-08-16","NSR Solec DDR",6842
"2020-08-17","NSR Solec DDR",3893
"2020-08-18","NSR Solec DDR",5020
"2020-08-19","NSR Solec DDR",5211
"2020-08-20","NSR Solec DDR",5734
"2020-08-21","NSR Solec DDR",5475
"2020-08-22","NSR Solec DDR",3030
"2020-08-23","NSR Solec DDR",5661
"2020-08-24","NSR Solec DDR",4655
"2020-08-25","NSR Solec DDR",4349
"2020-08-26","NSR Solec DDR",2840
"2020-08-27","NSR Solec DDR",1269
"2020-08-28","NSR Solec DDR",4169
"2020-08-29","NSR Solec DDR",3055
"2020-08-30","NSR Solec DDR",2473
"2020-08-31","NSR Solec DDR",2142
"2020-09-01","NSR Solec DDR",1293
"2020-09-02","NSR Solec DDR",2307
"2020-09-03","NSR Solec DDR",4431
"2020-09-04","NSR Solec DDR",2948
"2020-09-05","NSR Solec DDR",4370
"2020-09-06","NSR Solec DDR",6165
"2020-09-07","NSR Solec DDR",3522
"2020-09-08","NSR Solec DDR",4199
"2020-09-09","NSR Solec DDR",4619
"2020-09-10","NSR Solec DDR",4527
"2020-09-11","NSR Solec DDR",4935
"2020-09-12","NSR Solec DDR",4936
"2020-09-13","NSR Solec DDR",4936
"2020-09-14","NSR Solec DDR",4936
"2020-05-01","Targowa/Dworzec Wileński",0
"2020-05-02","Targowa/Dworzec Wileński",0
"2020-05-03","Targowa/Dworzec Wileński",0
"2020-05-04","Targowa/Dworzec Wileński",0
"2020-05-05","Targowa/Dworzec Wileński",0
"2020-05-06","Targowa/Dworzec Wileński",0
"2020-05-07","Targowa/Dworzec Wileński",316
"2020-05-08","Targowa/Dworzec Wileński",1654
"2020-05-09","Targowa/Dworzec Wileński",1999
"2020-05-10","Targowa/Dworzec Wileński",2046
"2020-05-11","Targowa/Dworzec Wileński",1024
"2020-05-12","Targowa/Dworzec Wileński",697
"2020-05-13","Targowa/Dworzec Wileński",957
"2020-05-14","Targowa/Dworzec Wileński",1137
"2020-05-15","Targowa/Dworzec Wileński",1609
"2020-05-16","Targowa/Dworzec Wileński",1102
"2020-05-17","Targowa/Dworzec Wileński",1590
"2020-05-18","Targowa/Dworzec Wileński",998
"2020-05-19","Targowa/Dworzec Wileński",1078
"2020-05-20","Targowa/Dworzec Wileński",1601
"2020-05-21","Targowa/Dworzec Wileński",1534
"2020-05-22","Targowa/Dworzec Wileński",1743
"2020-05-23","Targowa/Dworzec Wileński",1682
"2020-05-24","Targowa/Dworzec Wileński",1345
"2020-05-25","Targowa/Dworzec Wileński",1196
